Company;Model;Date;User;Rating;Usage;Review
Tata;Zest;23 Oct 2020;Sundaravadiv..;4.8; Daily Commute | Occasional Commute;Good decent vehicle ...VFM, Minimum maintenance cost,Good performance at all aspects,style and comfort vehicle
Tata;Zest;30 Aug 2020;Raj Rahulyadav;4.7; Daily Commute | Tours ;Very comfortable and mileaga is soo good and ground cleaners is good music system is soo nice,interior is good
Tata;Zest;1 Nov 2020;MANOJ KUMAR;5.0; Family Car ;Best sedan car in tata.Hope they will bring back zest with advanced technology.Comfort car with best mileage.
Tata;Zest;27 Sep 2020;Ashish Naik;5.0; Occasional Commute ;Great comfort, stability & suspension is fantastic. Ground clearance is good. Audio system is good...
Tata;Zest;1 Sep 2019;Ishwar Dutt;5.0; Family Car ;Most fuel efficient car. This is easy and comfort for long drive. Maintainance is very low.
Tata;Zest;10 Jun 2020;Prakash Sathe;4.7; Daily Commute;Sturdy car, Innumerable features, very big boot and above all highest ground clearance
Tata;Zest;29 Dec 2019;KUMAR JYOTIR..;4.7; Occasional Commute | Family Car | Tours ;Rough and tough car. Be it any environment and circumstances,this car would excel.
Tata;Zest;16 Jan 2020;NEGIDI HARI;4.3; Family Car ;super car no prablams i have very carefully driving very comfortable nice car
Tata;Zest;4 Dec 2020;Bheemangouda..;5.0; Family Car;super comfortable car that is worth for money & safetyexcellent💯👍
Tata;Zest;29 Mar 2020;Madhujale Ja..;4.7; Daily Commute ;my vehicle tata zest it's vehicle very comfortable and most safety
Tata;Zest;27 Jun 2020;Rajbir Singh;4.3; Tours;the ground clearance is very good the pickup is good ac is to good
Tata;Zest;5 Mar 2019;K S;5.0; Family Car;Till now it's excellent. It is auto gear. No jerks. Spacing from road/ ground level is more, which makes it good for rural areas, where roads are no good.
Tata;Zest;14 Jan 2020;Nagin Lohar;4.3; Family Car ;Complete condition and full company services and total no mention
Tata;Zest;16 Dec 2019;Abhishek Parekh;3.7; Daily Commute ;Best diesel automatic available at the price point, very reliable
Tata;Zest;29 Feb 2020;Ray Ansu;4.0; Daily Commute ;Not good for rural areas comfortable for city ride and highways
Tata;Zest;18 Oct 2019;Sathisha B;4.7; Daily Commute | Occasional Commute | Family Car | Tours ;I love tata zest what a beautiful car thanks you tata motors
Tata;Zest;14 Feb 2019;Antony Joseph;4.3; Daily Commute ;AMT is not fun to drive.But ride comfort is excellent.Good for long drive.After using for 108000 power delivery is slightly compromised but it is ok
Tata;Zest;5 Sep 2019;Alok Dwivedi;4.7; Tours ;Safe, spacious, indulging, efficient and extremely economic.
Tata;Zest;24 Sep 2019;Malar Edison;5.0; Family Car ;Happy with this car but now our family needs a 7 seater
Tata;Zest;9 Mar 2020;Shivam Jaiswal;5.0; Family Car ;best car money problem isliye main kar bech raha hun
Tata;Zest;28 Dec 2019;Vankayalapat..;3.3; Daily Commute ;Travel. Car for taxi purpose monthly 4000kms. Jurny
Tata;Zest;17 Dec 2019;Rajesh Rohilla;4.7; Family Car ;Best car in this segment for safety and comfort.
Tata;Zest;5 Oct 2019;Aditya Kandi;4.0; Family Car ;Compare with old swift dezire feels comfortable
Tata;Zest;5 Apr 2020;Atul Shreshtha;4.7; Family Car ;Hassle free, good performance & TATA services.
Tata;Zest;5 Jul 2020;8544005001 G..;5.0; Family Car ;Great Performance every day, I am very happy.
Tata;Zest;22 Oct 2020;HYDRO GAMING;5.0; Daily Commute | Occasional Commute;Tata zest XT TOP MODEL BEST CAR ITS ALL NEW
Tata;Zest;26 Feb 2020;K K;4.7; Family Car ;very good experience 👍 love ❤️ tata
Tata;Zest;26 May 2020;Ankit D;4.3; Daily Commute ;It is great to drive on highway and city.
Tata;Zest;1 Feb 2020;Nirmal Mandhata;5.0; Occasional Commute | Family Car | Tours ;Love the comfort and mileage and pick up
Tata;Zest;3 Mar 2020;Sanjay Dahiya;5.0; Family Car ;best experience tyers for india company
Tata;Zest;29 Apr 2019;Raj Khalid;5.0; Daily Commute ;Zest is best on its segment. First time tata has launched such a car. Indica and nano is a big failure. But zest makes me happy
Tata;Zest;2 Jan 2020;Rosyraj;3.7; Daily Commute ;It was great to drive with high mileage
Tata;Zest;27 May 2020;Satish Atulkar;3.0; Family Car ;Overall good, but I want change my car
Tata;Zest;6 Mar 2020;Vikrant Raina;4.7; Daily Commute | Occasional Commute | Family Car | Tours ;Great car with fully loaded features.
Tata;Zest;13 Oct 2018;Thakor Rana;4.3; Family Car | Tours ;Good comfortable convenient never failed in journey. Never punctured All the parts are original after driving after50000 k.m.
Tata;Zest;15 Mar 2020;Thakur Deepak;5.0; Occasional Commute | Family Car | Tours ;it's a good experience with my zest
Tata;Zest;29 Nov 2019;Manish Tripathi;4.0; Daily Commute ;Good Nice car for middle class family
Tata;Zest;24 Dec 2019;Kripal Gohil;5.0; Family Car ;awesome and this is very nice car
Tata;Zest;3 Jun 2020;Lovely Ashok;5.0; Daily Commute | Occasional Commute | Family Car | Tours;nice car and supreme Profomence
Tata;Zest;23 Jan 2020;Syed Sameer;4.7; Daily Commute ;Best car in all features perform
Tata;Zest;28 Jun 2020;Krititva Pandey;3.7; Daily Commute ;One of the wrost petrol mileage
Tata;Zest;12 Feb 2020;Nageswararao..;3.7; Family Car ;But exlent car malage not good
Tata;Zest;16 Jan 2020;Mukim Ali;5.0; Daily Commute ;This is my bike is a Very good
Tata;Zest;11 Jun 2020;Pawan Singh;5.0; Daily Commute | Occasional Commute | Family Car | Tours;Op car andPerfomance are good
Tata;Zest;13 Jun 2020;Mohammad Nasim;4.7; Family Car ;Good i have very nice car
Tata;Zest;21 Jan 2019;Satyam Kumbhare;4.3; Family Car ;A very good experience I got from my TATA Zest XM which gived me 21 to 23/kmpl on highway at the speed of 60-70/kmph
Tata;Zest;20 Apr 2020;Yogesh Tripathi;3.0; Family Car;Not that much worthy
Tata;Zest;29 Jun 2020;ViJay Shikare;5.0; Tours ;Best in sedan classBest in segmentBest in safety
Tata;Zest;21 Mar 2020;Santosh Kamble;4.0; Family Car ;It is my 1st Car and I am happy with the service Zest has given me since last four years. Smooth drive. Fuel efficient. Here would also mention the service Tata Service Centre has provided it was excellent.
Tata;Zest;1 Feb 2020;Rajesh Awate;4.7; Daily Commute ;Best sedan car with minimum service cost I also use Maruti Alto k10 but services cost far less than Alto K10I have used Tata Zest XM Diesel fule 97031kmI got best milage upto 22 km per litterIn 15000 km per servicing cost less 3500/- only
Tata;Zest;12 Dec 2019;Ranjit Senapati;1.0; Family Car;25kmabove p/lHigh cooling AcSmooth soundFine light
Tata;Zest;24 Nov 2019;Bunty Panwer;5.0; Family Car ;No issues going well... Good ground clearance, safety and comfortable..
Tata;Zest;16 Oct 2018;Vishweswara C;4.7; Family Car ;Everything is good except interior could have been some more good quality. I have problem with break sound
Tata;Zest;12 Jul 2019;Aman Riya;4.7; Daily Commute ;It is Good car, with heavy metal sheet and safety features. It gives decent mileage and ac is also cool.
Tata;Zest;26 Jul 2019;Soni Ka;5.0; Family Car ;Its fantastic car, super audio system, excellent performance, i use in high range hill areas.
Tata;Zest;15 Aug 2019;Ashwin Deshmukh;5.0; Daily Commute | Family Car | Tours ;It’s superb experience with zest.
Tata;Zest;27 Apr 2019;Deepak Sharma;4.7; Family Car ;I purchased Tata zest xm petrol,but abs and airbags issue,, overall good car nice look
Tata;Zest;30 Jul 2019;PRASHANT PAGAR;4.3; Daily Commute | Family Car | Tours ;Its overall a good budget compact sedan. Should be equipped with 1.5 d engine.
Tata;Zest;9 Jan 2019;Jhciyuoh Bij..;4.7; Family Car ;Better then other car but zest petrol is a wonderful car but mileage is very low
Tata;Zest;15 Apr 2019;Rajakumar Ve..;3.7; Family Car ;Clutch failure is the main reason.I ran 55 thousand KM but i changed 2 times
Tata;Zest;16 Jun 2019;PRAKASH TAGDE;4.7; Daily Commute | Family Car | Tours ;No maintenance , comfortable, compact and best from Tata as far I have experienced
Tata;Zest;2 Aug 2019;Nagabhushana..;4.3; Family Car ;Good and nice performance.
Tata;Zest;23 Jul 2019;Black Gold;4.0; Daily Commute ;It"s a great car in this price. Feel safe and easy to maintenance
Tata;Zest;1 Jun 2019;Praba Karan;5.0; Family Car ;Family comfortable car zest and tata cars new models all car super
Tata;Zest;22 Dec 2018;Prashant Mun..;4.0; Family Car ;Good car. Value for money. After sale service should be enhanced.
Tata;Zest;14 Mar 2019;Srinivas Med..;5.0; Family Car;My favourite car .I have been with tata motors for about 15years
Tata;Zest;22 Sep 2018;Soumya Yarageri;5.0; Tours ;I love my car it very good car it is fully digital car I love it
Tata;Zest;20 Jan 2019;Festus Conrad;4.0; Family Car ;Its comfort, but consumed more with present costs fuel economy.
Tata;Zest;7 Aug 2019;Faizan Qureshi;4.7; Family Car ;Most comfortable and safest car in segment
Tata;Zest;7 Mar 2019;Sanjoy Chatt..;5.0; Daily Commute ;Fabulous high joy in riding specially on long route drives
Tata;Zest;4 May 2019;Hafeezur Rahman;5.0; Family Car ;Superb car in tata. that I was amazed by it's performance
Tata;Zest;10 Mar 2019;Sumana Kundu;5.0; Family Car ;7000km and ahead. Nice family car. Satisfied with tata.
Tata;Zest;29 Dec 2018;ALPINE CONSU..;3.0; Family Car ;Not availabile in this type I don’t know this point
Tata;Zest;21 Feb 2019;Denish Virani;5.0; Daily Commute ;fully satisfied and driving comfort is mind blowing
Tata;Zest;21 Feb 2019;Bernard Scho..;5.0; Daily Commute ;Its is a very smootg vehicle. Grip is on the road
Tata;Zest;24 Oct 2018;Kamal Prasad;5.0; Daily Commute | Occasional Commute | Family Car | Tours ;It"s awesome spacious comfortable pocket saving
Tata;Zest;16 Apr 2019;Anil Mahiwal;2.7; Daily Commute ;Good car but mileage issue in this petrol car
Tata;Zest;9 Dec 2018;Bhartan Sah;4.3; Daily Commute ;Good car compared to others in the segment
Tata;Zest;17 Jan 2019;Vikas Sharma;3.3; Daily Commute ;Car is good but maintenance cost is high
Tata;Zest;11 May 2019;Luke Lepcha;3.0; Family Car ;nothing much it's a OK car to drive
Tata;Zest;29 Dec 2018;Mukul Jain;4.7; Tours ;excellent condition. Sept 2017 make
Tata;Zest;1 May 2019;Sanjeev Kumar;4.0; Daily Commute | Family Car ;Good but milage is not perfect.
Tata;Zest;10 May 2019;Sanjeev Kumar;4.3; Tours ;thanks to TaTa For making zest
Tata;Zest;8 Oct 2018;Aryan Sharma;4.0; Daily Commute | Occasional Commute | Family Car | Tours ;Compact sedan at their segment
Tata;Zest;19 Oct 2018;Studio Pragpur;5.0; Family Car ;all over Best performance ok
Tata;Zest;18 Apr 2019;Neeraj Singh;4.3; Daily Commute ;so far so good
Tata;Zest;24 Jul 2018;Kuldeep Singh;3.3; Family Car ;all ok
Tata;Zest;13 Jan 2019;Vasudevan R;4.7; Tours ;Good car But scarcity of spare parts is a ma jer drawback.Last time I met with an accident broke one of the alloy wheels I could not get it anywhere in south India .Finally I had to make over with another odd one. Please take attention and rectify it.Or else we the owners have to sell our beloved car on scrap value
